kind	ann_date	user_id	answer	relation_type	pmid	concept_created	concept_updated	concept_1_id	concept_2_id
re	2016-05-25 07:32:16	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	D019578
re	2016-05-25 07:33:03	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	14646395	2015-05-21 17:54:05	2015-05-21 17:54:05	8086	D000309
re	2016-05-25 07:33:31	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	14646395	2015-05-21 17:54:05	2015-05-21 17:54:05	8086	D008607
re	2016-05-25 07:33:45	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	14646395	2015-05-21 17:54:05	2015-05-21 17:54:05	8086	C536008
re	2016-05-25 07:34:01	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	14646395	2015-05-21 17:54:05	2015-05-21 17:54:05	8086	C536009
re	2016-05-25 07:37:27	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	205100
re	2016-05-25 07:37:41	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	C536008
re	2016-05-25 07:37:51	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	C536009
re	2016-05-25 07:38:04	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D000309
re	2016-05-25 07:38:24	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D018908
re	2016-05-25 07:38:31	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D004931
re	2016-05-25 07:38:43	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D009134
re	2016-05-25 07:39:08	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	19172509	2015-05-21 17:54:02	2015-05-21 17:54:02	668	C536480
re	2016-05-25 09:45:39	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	D003929
re	2016-05-25 09:45:51	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	D003389
re	2016-05-25 09:46:24	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	D009422
re	2016-05-25 09:46:35	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	C536008
re	2016-05-25 09:46:41	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	C536009
re	2016-05-25 09:46:48	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	D000309
re	2016-05-25 09:46:56	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	D002869
re	2016-05-25 09:47:18	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	607088
re	2016-05-25 09:47:24	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12429595	2015-05-21 17:54:00	2015-05-21 17:54:00	8086	D009896
re	2016-05-25 09:47:41	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	23956580	2015-05-21 17:53:54	2015-05-21 17:53:54	28911	D003929
re	2016-05-25 09:48:07	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	1659963	2015-05-21 17:53:51	2015-05-21 17:53:51	5443	D009422
re	2016-05-25 09:49:29	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D011115
re	2016-05-25 09:50:15	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D000310
re	2016-05-25 09:50:30	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	C535883
re	2016-05-25 09:50:45	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D013958
re	2016-05-25 09:50:58	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D002607
re	2016-05-25 09:51:07	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D048089
re	2016-05-25 09:51:17	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	C536009
re	2016-05-25 09:51:26	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D000309
re	2016-05-25 09:52:04	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D009461
re	2016-05-25 09:52:13	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	C536008
re	2016-05-25 09:52:24	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D002658
re	2016-05-25 09:53:03	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	20931227	2015-05-21 17:53:49	2015-05-21 17:53:49	8086	D003711
re	2016-05-25 09:59:51	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	c_d	10426592	2015-05-21 17:53:48	2015-05-21 17:53:48	D000450	C537197
re	2016-05-25 10:02:36	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	D018450
re	2016-05-25 10:02:59	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	613385
re	2016-05-25 10:03:05	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	C536009
re	2016-05-25 10:03:12	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	D007172
re	2016-05-25 10:03:18	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	D000309
re	2016-05-25 10:03:25	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	D009461
re	2016-05-25 10:03:31	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	C536008
re	2016-05-25 10:03:37	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	D004931
re	2016-05-25 10:03:44	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	C537301
re	2016-05-25 10:04:01	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	D003286
re	2016-05-25 10:04:08	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	22538409	2015-05-21 17:53:46	2015-05-21 17:53:46	8086	C538582
re	2016-05-25 11:00:09	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	C562827
re	2016-05-25 11:00:21	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	D009422
re	2016-05-25 11:00:32	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	C536008
re	2016-05-25 11:00:39	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	D000309
re	2016-05-25 11:00:48	364	52d80rv4t0h0g14gb83oamjfm8h9rz19zl1ubzku	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	D030342
re	2016-05-25 11:00:54	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	D004931
re	2016-05-25 11:01:41	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	D004402
re	2016-05-25 11:01:52	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	D000303
re	2016-05-25 11:02:11	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16938764	2015-05-21 17:53:45	2015-05-21 17:53:45	8086	D008107
re	2016-05-25 16:35:17	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	3014426	2015-05-21 17:53:42	2015-05-21 17:53:42	5443	C536008
re	2016-05-25 16:35:54	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	16528113	2015-05-21 17:53:41	2015-05-21 17:53:41	351	D009135
re	2016-05-25 16:36:56	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	24139699	2015-05-21 17:53:39	2015-05-21 17:53:39	5443	D019282
re	2016-05-25 16:53:44	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	202200
re	2016-05-25 16:53:51	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	C536008
re	2016-05-25 16:53:58	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	C536009
re	2016-05-25 16:54:07	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	D000309
re	2016-05-25 16:54:24	364	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	D000224
re	2016-05-25 16:54:30	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	D004931
re	2016-05-25 16:54:40	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	D015161
re	2016-05-25 16:54:54	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	8086	D025063
re	2016-05-25 16:55:03	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	17880786	2015-05-21 17:53:37	2015-05-21 17:53:37	5443	202200
re	2016-05-25 16:56:10	364	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12150219	2015-05-21 17:53:36	2015-05-21 17:53:36	5443	D009422
re	2016-05-25 16:57:26	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	12150219	2015-05-21 17:53:36	2015-05-21 17:53:36	5443	C536008
re	2016-05-25 16:57:55	364	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	8333772	2015-05-21 17:53:33	2015-05-21 17:53:33	7974	202200
re	2016-05-25 16:59:09	364	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	16915903	2015-05-21 17:53:32	2015-05-21 17:53:32	D015242	D003318
re	2016-05-25 16:59:23	364	4mzrh5ub3nla6b1ostx7qdparjl3lrd9o567ubif	c_d	16915903	2015-05-21 17:53:32	2015-05-21 17:53:32	D015242	C536009
re	2016-05-25 17:50:44	31	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	7945119	2015-05-21 17:54:39	2015-05-21 17:54:39	5443	D004931
re	2016-05-25 17:51:11	31	u0q779rcrevnu6aki694dqka4fnfwvwqgpl06ybl	g_d	7945119	2015-05-21 17:54:39	2015-05-21 17:54:39	5443	C536008
re	2016-05-25 17:51:27	31	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	7945119	2015-05-21 17:54:39	2015-05-21 17:54:39	5443	C536009
re	2016-05-25 17:57:13	31	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D012021
re	2016-05-25 21:11:10	340	rhkmksv5jh0vn7p47uk3fwdior6mlgaubwh1l6ow	g_d	11353896	2015-05-21 17:54:48	2015-05-21 17:54:48	5443	202200
re	2016-05-25 21:22:13	340	rhkmksv5jh0vn7p47uk3fwdior6mlgaubwh1l6ow	g_d	11353896	2015-05-21 17:54:48	2015-05-21 17:54:48	5443	D020022
re	2016-05-25 22:08:20	495	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	9621534	2015-05-21 17:54:51	2015-05-21 17:54:51	59330	D001750
re	2016-05-25 22:17:48	495	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	7945119	2015-05-21 17:54:39	2015-05-21 17:54:39	5443	D004931
re	2016-05-25 22:18:25	495	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	7945119	2015-05-21 17:54:39	2015-05-21 17:54:39	5443	C536008
re	2016-05-25 22:18:36	495	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	7945119	2015-05-21 17:54:39	2015-05-21 17:54:39	5443	C536009
re	2016-05-25 22:19:53	495	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D009422
re	2016-05-25 22:19:53	495	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D009422
re	2016-05-25 22:21:57	495	u0q779rcrevnu6aki694dqka4fnfwvwqgpl06ybl	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	C536008
re	2016-05-25 22:22:09	495	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	C536009
re	2016-05-25 22:22:45	495	u0q779rcrevnu6aki694dqka4fnfwvwqgpl06ybl	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D000309
re	2016-05-25 22:22:56	495	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D004931
re	2016-05-25 22:23:13	495	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D001342
re	2016-05-25 22:34:22	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D012021
re	2016-05-25 22:34:36	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D020361
re	2016-05-25 22:34:48	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	C536008
re	2016-05-25 22:35:01	495	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	C536009
re	2016-05-25 22:35:13	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D000309
re	2016-05-25 22:35:26	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D009461
re	2016-05-25 22:35:39	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D018754
re	2016-05-25 22:35:52	495	52d80rv4t0h0g14gb83oamjfm8h9rz19zl1ubzku	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D025063
re	2016-05-25 22:36:01	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D018908
re	2016-05-25 22:36:11	495	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	16970037	2015-05-21 17:54:44	2015-05-21 17:54:44	8086	D009133
re	2016-05-25 22:48:20	495	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	3014426	2015-05-21 17:53:42	2015-05-21 17:53:42	5443	C536008
re	2016-05-25 22:48:33	495	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	3014426	2015-05-21 17:53:42	2015-05-21 17:53:42	5443	D004931
re	2016-05-25 22:58:10	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	C536008
re	2016-05-25 22:58:16	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	C536009
re	2016-05-25 22:58:21	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	D000309
re	2016-05-25 22:58:25	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	D004931
re	2016-05-25 22:59:07	59	RdKIrcaEOnM4DRk25g5jAfeNC6HSpsFZaiIPqZer	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	D006527
re	2016-05-25 22:59:12	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	D000310
re	2016-05-25 22:59:22	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	8086	D025063
re	2016-05-25 23:01:33	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	C536008
re	2016-05-25 23:01:42	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	C536009
re	2016-05-25 23:01:52	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	D000309
re	2016-05-25 23:01:57	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	D004931
re	2016-05-25 23:02:03	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	D000310
re	2016-05-25 23:02:10	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12530689	2015-05-21 17:54:30	2015-05-21 17:54:30	5443	D025063
re	2016-05-25 23:04:56	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D009422
re	2016-05-25 23:05:06	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	C536008
re	2016-05-25 23:05:10	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	C536009
re	2016-05-25 23:05:13	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D000309
re	2016-05-25 23:05:23	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D004931
re	2016-05-25 23:05:31	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	12793312	2015-05-21 17:54:33	2015-05-21 17:54:33	5443	D001342
re	2016-05-25 23:05:47	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	C536008
re	2016-05-25 23:05:52	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	C536009
re	2016-05-25 23:05:56	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	D000309
re	2016-05-25 23:06:00	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	D009461
re	2016-05-25 23:06:03	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	D004931
re	2016-05-25 23:06:13	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	D009134
re	2016-05-25 23:06:21	59	RdKIrcaEOnM4DRk25g5jAfeNC6HSpsFZaiIPqZer	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	D001342
re	2016-05-25 23:06:26	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	11914417	2015-05-21 17:54:37	2015-05-21 17:54:37	8086	D025063
re	2016-05-25 23:07:35	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	D019578
re	2016-05-25 23:07:43	59	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	D014355
re	2016-05-25 23:07:53	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	C536008
re	2016-05-25 23:07:57	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	C536009
re	2016-05-25 23:08:00	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	D000309
re	2016-05-25 23:08:05	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	D020734
re	2016-05-25 23:08:09	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	D004931
re	2016-05-25 23:08:26	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	16197535	2015-05-21 17:54:10	2015-05-21 17:54:10	5443	D003680
re	2016-05-25 23:09:15	59	zl4RlTGwZM9Ud3CCXpU2VZa7eQVnJj0MdbsRBMGy	g_d	19172509	2015-05-21 17:54:02	2015-05-21 17:54:02	668	C536480
re	2016-05-25 23:09:54	59	7aqs9bklotxhbq3r5dcofvsskiefb1yn2nkt1y4a	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	205100
re	2016-05-25 23:09:58	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	C536008
re	2016-05-25 23:10:01	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	C536009
re	2016-05-25 23:10:04	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D000309
re	2016-05-25 23:10:09	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D018908
re	2016-05-25 23:10:16	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D004931
re	2016-05-25 23:10:26	59	04110gzdcxz8niuv83ev08ut7lv0xep4iym5sxm5	g_d	18615337	2015-05-21 17:54:03	2015-05-21 17:54:03	8086	D009134
re	2016-05-25 23:10:40	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	1659963	2015-05-21 17:53:51	2015-05-21 17:53:51	5443	D009422
re	2016-05-25 23:10:45	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	1659963	2015-05-21 17:53:51	2015-05-21 17:53:51	5443	C536008
re	2016-05-25 23:10:48	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	1659963	2015-05-21 17:53:51	2015-05-21 17:53:51	5443	C536009
re	2016-05-25 23:10:52	59	a86ujdunjj2gt0yeyyl027pp4yqbabotvmu0flwt	g_d	1659963	2015-05-21 17:53:51	2015-05-21 17:53:51	5443	D004931
