pmid	stype	text	concept_id
16970037	d	progressive muscle weakness	D018908
16970037	d	sensibility dysfunction	D018754
16970037	d	hyperreflexia	D012021
12700313	d	hyperreflexia	D012021
20931227	d	hyperreflexia	D012021
8924656	d	hyperreflexia	D012021
16970037	d	autonomic dysfunction	D020361
10068747	d	autonomic dysfunction	D020361
12700313	d	autonomic dysfunction	D020361
23956580	d	autonomic dysfunction	D020361
24139699	d	autonomic dysfunction	D020361
15217518	d	autonomic dysfunction	D020361
16098009	d	autonomic dysfunction	D020361
20499090	d	autonomic dysfunction	D020361
21744492	d	autonomic dysfunction	D020361
20051279	d	autonomic dysfunction	D020361
20200814	d	autonomic dysfunction	D020361
24035193	d	autonomic dysfunction	D020361
19172511	c	nucleotide	D009711
16789645	c	nucleotide	D009711
23073554	c	nucleotide	D009711
24931394	c	nucleotide	D009711
25609749	c	nucleotide	D009711
25031264	c	nucleotide	D009711
22492991	c	nucleotide	D009711
23506892	c	nucleotide	D009711
12030331	c	nucleotide	D009711
16497938	c	nucleotide	D009711
10429369	c	nucleotide	D009711
22262650	c	nucleotide	D009711
22343051	c	nucleotide	D009711
12684507	c	nucleotide	D009711
11901181	c	nucleotide	D009711
15273506	c	nucleotide	D009711
24433453	c	nucleotide	D009711
13130291	c	nucleotide	D009711
10858229	c	nucleotide	D009711
23139742	c	nucleotide	D009711
15793264	c	nucleotide	D009711
25589730	c	nucleotide	D009711
22809627	c	nucleotide	D009711
19172511	d	ophthalmic abnormalities	C535922
19172511	d	adrenocorticotrophic hormone	D009384
19172511	d	adrenal failure	D000310
12530689	d	adrenal failure	D000310
23327820	d	adrenal failure	D000310
19855093	d	adrenal failure	D000310
15666842	d	adrenal failure	D000310
22000320	d	adrenal failure	D000310
18493131	d	adrenal failure	D000310
23825130	d	adrenal failure	D000310
19172511	d	neurologic abnormalities	D009422
22000320	d	neurologic abnormalities	D009422
10342602	d	neurologic abnormalities	D009422
19172511	d	optic atrophy	D009896
18175081	d	optic atrophy	D009896
12429595	d	optic atrophy	D009896
12700313	d	optic atrophy	D009896
3565479	d	optic atrophy	D009896
19078797	d	optic atrophy	D009896
20674935	d	optic atrophy	D009896
21626165	d	optic atrophy	D009896
24433453	d	optic atrophy	D009896
10068747	d	peripheral and autonomic neurological dysfunction	D009461
10068747	d	Allgrove 's syndrome	C536008
16197535	d	Allgrove 's syndrome	C536008
12700313	d	Allgrove 's syndrome	C536008
9758716	d	Allgrove 's syndrome	C536008
8253654	d	Allgrove 's syndrome	C536008
23565431	d	Allgrove 's syndrome	C536008
16937455	d	Allgrove 's syndrome	C536008
8968764	d	Allgrove 's syndrome	C536008
12717251	d	Allgrove 's syndrome	C536008
12185357	d	Allgrove 's syndrome	C536008
23012188	d	Allgrove 's syndrome	C536008
23076455	d	Allgrove 's syndrome	C536008
10068747	d	comprised of achalasia	D004931
10068747	d	rare disease	D035583
10068747	d	neurological dysfunction	D009461
20931227	d	neurological dysfunction	D009461
22538409	d	neurological dysfunction	D009461
24651605	d	neurological dysfunction	D009461
10068747	d	neuropathy	D003929
20051279	d	neuropathy	D003929
10068747	d	intellectual impairment	D001037
7945119	g	adrenocorticotrophic hormone	5443
12793312	g	adrenocorticotrophic hormone	5443
11914417	d	bulbospinal amyotrophy	D009134
11914417	d	autonomic	D001342
11914417	d	neurologic dysfunction	D009461
12497758	c	tryptophan	D014364
12497758	c	aspartic acid	22660
12497758	d	adrenocortical insufficiency	D000224
18175081	d	adrenocortical insufficiency	D000224
11131343	d	adrenocortical insufficiency	D000224
12700313	d	adrenocortical insufficiency	D000224
3565479	d	adrenocortical insufficiency	D000224
10426592	d	adrenocortical insufficiency	D000224
7895750	d	adrenocortical insufficiency	D000224
16937455	d	adrenocortical insufficiency	D000224
2019957	d	adrenocortical insufficiency	D000224
7608277	d	adrenocortical insufficiency	D000224
10342602	d	adrenocortical insufficiency	D000224
16264411	d	adrenocortical insufficiency	D000224
10235590	d	adrenocortical insufficiency	D000224
9544638	d	adrenocortical insufficiency	D000224
12497758	d	neurological disorders	D009422
8968764	d	neurological disorders	D009422
16885810	d	neurological disorders	D009422
24115232	d	neurological disorders	D009422
15714316	d	neurological disorders	D009422
22813883	d	neurological disorders	D009422
15645262	d	neurological disorders	D009422
17191135	d	neurological disorders	D009422
23983898	d	neurological disorders	D009422
19716418	d	neurological disorders	D009422
17274531	d	neurological disorders	D009422
12497758	d	WD	D006527
11062474	d	WD	D006527
12530689	d	WD	D006527
11701718	d	WD	D006527
15666842	d	WD	D006527
16609705	d	WD	D006527
19322026	d	WD	D006527
11159947	d	WD	D006527
15057900	d	WD	D006527
12793312	d	Achalasia -- alacrima -- ACTH insensitivity syndrome	C536008
12793312	d	autonomic nervous dysfunction	D001342
11062474	c	ACTH	D000324
11907967	c	ACTH	D000324
11353896	c	ACTH	D000324
15690314	c	ACTH	D000324
1850671	c	ACTH	D000324
10068747	c	ACTH	D000324
7945119	c	ACTH	D000324
12793312	c	ACTH	D000324
12530689	c	ACTH	D000324
7758515	c	ACTH	D000324
10714360	c	ACTH	D000324
18426811	c	ACTH	D000324
16197535	c	ACTH	D000324
12700313	c	ACTH	D000324
1659963	c	ACTH	D000324
3014426	c	ACTH	D000324
18551317	c	ACTH	D000324
9758716	c	ACTH	D000324
8253654	c	ACTH	D000324
11701718	c	ACTH	D000324
23565431	c	ACTH	D000324
25554662	c	ACTH	D000324
19855093	c	ACTH	D000324
16937455	c	ACTH	D000324
23073554	c	ACTH	D000324
8968764	c	ACTH	D000324
20374727	c	ACTH	D000324
10698592	c	ACTH	D000324
15666842	c	ACTH	D000324
7608277	c	ACTH	D000324
12752575	c	ACTH	D000324
18493131	c	ACTH	D000324
11084394	c	ACTH	D000324
20499090	c	ACTH	D000324
11196451	c	ACTH	D000324
20051279	c	ACTH	D000324
20200814	c	ACTH	D000324
16885810	c	ACTH	D000324
11062474	c	amino acids	D000596
12008750	c	amino acids	D000596
16372276	c	amino acids	D000596
22496445	c	amino acids	D000596
11891694	c	amino acids	D000596
23536797	c	amino acids	D000596
19093876	c	amino acids	D000596
9311856	c	amino acids	D000596
15613298	c	amino acids	D000596
16352575	c	amino acids	D000596
10620506	c	amino acids	D000596
3040864	c	amino acids	D000596
16259785	c	amino acids	D000596
12972428	c	amino acids	D000596
12419809	c	amino acids	D000596
21967333	c	amino acids	D000596
16788740	c	amino acids	D000596
19232506	c	amino acids	D000596
11062474	d	triple-A syndrome	C536008
16938764	d	triple-A syndrome	C536008
12150219	d	triple-A syndrome	C536008
16789645	d	triple-A syndrome	C536008
15217518	d	triple-A syndrome	C536008
11701718	d	triple-A syndrome	C536008
11807674	d	triple-A syndrome	C536008
19078797	d	triple-A syndrome	C536008
21565631	d	triple-A syndrome	C536008
9285947	d	triple-A syndrome	C536008
21656342	d	triple-A syndrome	C536008
23076455	d	triple-A syndrome	C536008
15843079	d	triple-A syndrome	C536008
11062474	d	autosomal recessive disorder	D030342
16938764	d	autosomal recessive disorder	D030342
16970037	d	autosomal recessive disorder	D030342
11914417	d	autosomal recessive disorder	D030342
12497758	d	autosomal recessive disorder	D030342
12530689	d	autosomal recessive disorder	D030342
18175081	d	autosomal recessive disorder	D030342
17180297	d	autosomal recessive disorder	D030342
19782045	d	autosomal recessive disorder	D030342
24139699	d	autosomal recessive disorder	D030342
17880786	d	autosomal recessive disorder	D030342
12150219	d	autosomal recessive disorder	D030342
15217518	d	autosomal recessive disorder	D030342
12008750	d	autosomal recessive disorder	D030342
18172684	d	autosomal recessive disorder	D030342
19855093	d	autosomal recessive disorder	D030342
16361769	d	autosomal recessive disorder	D030342
19078797	d	autosomal recessive disorder	D030342
16937455	d	autosomal recessive disorder	D030342
15666842	d	autosomal recessive disorder	D030342
12548737	d	autosomal recessive disorder	D030342
21565631	d	autosomal recessive disorder	D030342
7608277	d	autosomal recessive disorder	D030342
25781531	d	autosomal recessive disorder	D030342
12717251	d	autosomal recessive disorder	D030342
16479006	d	autosomal recessive disorder	D030342
15516781	d	autosomal recessive disorder	D030342
22584989	d	autosomal recessive disorder	D030342
20499090	d	autosomal recessive disorder	D030342
11159947	d	autosomal recessive disorder	D030342
17911039	d	autosomal recessive disorder	D030342
17595484	d	autosomal recessive disorder	D030342
20051279	d	autosomal recessive disorder	D030342
20200814	d	autosomal recessive disorder	D030342
24651605	d	autosomal recessive disorder	D030342
9497260	d	autosomal recessive disorder	D030342
25488666	d	autosomal recessive disorder	D030342
19168132	d	autosomal recessive disorder	D030342
18720094	d	autosomal recessive disorder	D030342
10392743	d	autosomal recessive disorder	D030342
10066032	d	autosomal recessive disorder	D030342
25326312	d	autosomal recessive disorder	D030342
11883957	d	autosomal recessive disorder	D030342
19211097	d	autosomal recessive disorder	D030342
23828587	d	autosomal recessive disorder	D030342
11062474	d	alacrima	C562827
16938764	d	alacrima	C562827
18628786	d	alacrima	C562827
4075537	d	alacrima	C562827
11907967	d	alacrima	C562827
11353896	d	alacrima	C562827
15690314	d	alacrima	C562827
16970037	d	alacrima	C562827
19172511	d	alacrima	C562827
10068747	d	alacrima	C562827
7945119	d	alacrima	C562827
24777257	d	alacrima	C562827
11914417	d	alacrima	C562827
12793312	d	alacrima	C562827
12530689	d	alacrima	C562827
7758515	d	alacrima	C562827
2854735	d	alacrima	C562827
10714761	d	alacrima	C562827
15233895	d	alacrima	C562827
10714360	d	alacrima	C562827
8196943	d	alacrima	C562827
18175081	d	alacrima	C562827
11131343	d	alacrima	C562827
20674935	d	alacrima	C562827
17853339	d	alacrima	C562827
1537368	d	alacrima	C562827
24668180	d	alacrima	C562827
18615337	d	alacrima	C562827
19172509	d	alacrima	C562827
12429595	d	alacrima	C562827
22269647	d	alacrima	C562827
12700313	d	alacrima	C562827
21602994	d	alacrima	C562827
3565479	d	alacrima	C562827
23956580	d	alacrima	C562827
17180297	d	alacrima	C562827
1659963	d	alacrima	C562827
20931227	d	alacrima	C562827
10426592	d	alacrima	C562827
22538409	d	alacrima	C562827
19782045	d	alacrima	C562827
3014426	d	alacrima	C562827
16528113	d	alacrima	C562827
18551317	d	alacrima	C562827
24139699	d	alacrima	C562827
8333772	d	alacrima	C562827
6342189	d	alacrima	C562827
15680696	d	alacrima	C562827
8253654	d	alacrima	C562827
16543750	d	alacrima	C562827
15217518	d	alacrima	C562827
23327820	d	alacrima	C562827
23565431	d	alacrima	C562827
18172684	d	alacrima	C562827
21626165	d	alacrima	C562827
25554662	d	alacrima	C562827
7895750	d	alacrima	C562827
19855093	d	alacrima	C562827
8006362	d	alacrima	C562827
16361769	d	alacrima	C562827
24834210	d	alacrima	C562827
23128532	d	alacrima	C562827
11807674	d	alacrima	C562827
16937455	d	alacrima	C562827
8757578	d	alacrima	C562827
23073554	d	alacrima	C562827
20374727	d	alacrima	C562827
16460812	d	alacrima	C562827
21686524	d	alacrima	C562827
15666842	d	alacrima	C562827
3652558	d	alacrima	C562827
12548737	d	alacrima	C562827
7356788	d	alacrima	C562827
2019957	d	alacrima	C562827
20447614	d	alacrima	C562827
9544638	d	alacrima	C562827
22000320	d	alacrima	C562827
21565631	d	alacrima	C562827
7608277	d	alacrima	C562827
12752575	d	alacrima	C562827
25781531	d	alacrima	C562827
16609705	d	alacrima	C562827
10342602	d	alacrima	C562827
12717251	d	alacrima	C562827
16264411	d	alacrima	C562827
16479006	d	alacrima	C562827
16098009	d	alacrima	C562827
15516781	d	alacrima	C562827
22584989	d	alacrima	C562827
23825130	d	alacrima	C562827
20499090	d	alacrima	C562827
21744492	d	alacrima	C562827
10235590	d	alacrima	C562827
9285947	d	alacrima	C562827
20706703	d	alacrima	C562827
17911039	d	alacrima	C562827
17595484	d	alacrima	C562827
23056690	d	alacrima	C562827
20051279	d	alacrima	C562827
12185357	d	alacrima	C562827
20200814	d	alacrima	C562827
8740696	d	alacrima	C562827
23861206	d	alacrima	C562827
8924656	d	alacrima	C562827
21656342	d	alacrima	C562827
1619769	d	alacrima	C562827
23076455	d	alacrima	C562827
16885810	d	alacrima	C562827
24035193	d	alacrima	C562827
11062474	d	neurological symptoms	D009422
16937455	d	neurological symptoms	D009422
10698592	d	neurological symptoms	D009422
10783607	d	neurological symptoms	D009422
25326312	d	neurological symptoms	D009422
11062474	d	cerebellar ataxia	D002524
20674935	d	cerebellar ataxia	D002524
8530628	d	cerebellar ataxia	D002524
12242963	d	cerebellar ataxia	D002524
20852264	d	cerebellar ataxia	D002524
10392743	d	cerebellar ataxia	D002524
20378176	d	cerebellar ataxia	D002524
24433453	d	cerebellar ataxia	D002524
16482534	d	cerebellar ataxia	D002524
11860984	d	cerebellar ataxia	D002524
7477867	d	cerebellar ataxia	D002524
11062474	d	peripheral neuropathy	D010523
8006362	d	peripheral neuropathy	D010523
21656342	d	peripheral neuropathy	D010523
10068747	d	peripheral neuropathy	D010523
17639595	d	peripheral neuropathy	D010523
24524732	d	peripheral neuropathy	D010523
8577056	d	peripheral neuropathy	D010523
9140401	d	peripheral neuropathy	D010523
16482534	d	peripheral neuropathy	D010523
7116620	d	peripheral neuropathy	D010523
11062474	d	dementia	D003704
1537368	d	dementia	D003704
20674935	d	dementia	D003704
15249677	d	dementia	D003704
24670762	d	dementia	D003704
21680755	d	dementia	D003704
22701754	d	dementia	D003704
17055782	d	dementia	D003704
16981677	d	dementia	D003704
23733125	d	dementia	D003704
22595372	d	dementia	D003704
18701222	d	dementia	D003704
22122400	d	dementia	D003704
16981824	d	dementia	D003704
16691116	d	dementia	D003704
19829371	d	dementia	D003704
19644374	d	dementia	D003704
20536399	d	dementia	D003704
22329651	d	dementia	D003704
22191795	d	dementia	D003704
16964263	d	dementia	D003704
11062474	d	ALADIN	C536008
11062474	d	alacrima-achalasia-adrenal insufficiency neurologic disorder	C536008
19322026	d	alacrima-achalasia-adrenal insufficiency neurologic disorder	C536008
11062474	g	adrenocorticotropin hormone	5443
11062474	g	alacrima-achalasia-adrenal insufficiency neurologic disorder	8086
19322026	g	alacrima-achalasia-adrenal insufficiency neurologic disorder	8086
12530689	d	Achalasia-Addisonianism-Alacrima-Syndrome	C536008
16937455	d	Achalasia-Addisonianism-Alacrima-Syndrome	C536008
12530689	g	adrenocorticotropic hormone	5443
16197535	g	adrenocorticotropic hormone	5443
25554662	g	adrenocorticotropic hormone	5443
8968764	g	adrenocorticotropic hormone	5443
15666842	g	adrenocorticotropic hormone	5443
11196451	g	adrenocorticotropic hormone	5443
12530689	g	Achalasia-Addisonianism-Alacrima-Syndrome gene	8086
7758515	c	Furosemide	D005665
7758515	c	aldosterone	D000450
10714360	c	aldosterone	D000450
10426592	c	aldosterone	D000450
16789645	c	aldosterone	D000450
7758515	g	adrenocorticotropin	5443
18551317	g	adrenocorticotropin	5443
12150219	g	adrenocorticotropin	5443
9758716	g	adrenocorticotropin	5443
15843079	g	adrenocorticotropin	5443
7758515	g	renin	5972
10714360	g	renin	5972
2854735	c	histamine	D006632
2854735	c	mecholyl	D016210
2854735	d	Familial dysautonomia	223900
11131343	d	Familial dysautonomia	223900
1619769	d	Familial dysautonomia	223900
2854735	d	neonatal nemaline myopathy	D017696
2854735	d	congenital hypotonia	D009123
16496270	d	congenital hypotonia	D009123
2854735	d	congenital nemaline myopathy	D017696
2854735	d	pulmonary infections	D007239
2854735	d	hyperhydrosis , emotional lability	D005166
2854735	d	hyperthermia	D005334
10714761	c	chloride	17996
10714761	d	cystic fibrosis	D003550
18344013	d	cystic fibrosis	D003550
12164788	d	cystic fibrosis	D003550
14685250	d	cystic fibrosis	D003550
23075044	d	cystic fibrosis	D003550
10714761	d	developmental delay	D002658
3565479	d	developmental delay	D002658
20931227	d	developmental delay	D002658
23565431	d	developmental delay	D002658
23056690	d	developmental delay	D002658
24651605	d	developmental delay	D002658
17186415	d	developmental delay	D002658
19768653	d	developmental delay	D002658
11310991	d	developmental delay	D002658
11417605	d	developmental delay	D002658
24403049	d	developmental delay	D002658
24554337	d	developmental delay	D002658
11745038	d	developmental delay	D002658
19474279	d	developmental delay	D002658
22516080	d	developmental delay	D002658
9265969	d	developmental delay	D002658
15361947	d	developmental delay	D002658
18156285	d	developmental delay	D002658
19411227	d	developmental delay	D002658
16859551	d	developmental delay	D002658
18500572	d	developmental delay	D002658
10714761	d	Mucosal hyperpigmentation	D017495
21686524	d	Mucosal hyperpigmentation	D017495
25781531	d	Mucosal hyperpigmentation	D017495
10714761	d	pancreatic disease	D010182
10714761	g	a 2-8	28925
15233895	d	gastro-oesophageal reflux	D005764
19768653	d	gastro-oesophageal reflux	D005764
10714360	c	androgens	D000728
10714360	d	ACTH	202200
10714360	d	recurrent hypoglycemia	D007003
10714360	d	chronic asthenia	D001247
10714360	d	Discovery of the molecular defect	C537060
10714360	d	alacrima , achalasia	C536009
24668180	d	alacrima , achalasia	C536009
12429595	d	alacrima , achalasia	C536009
17180297	d	alacrima , achalasia	C536009
15680696	d	alacrima , achalasia	C536009
15217518	d	alacrima , achalasia	C536009
23327820	d	alacrima , achalasia	C536009
23565431	d	alacrima , achalasia	C536009
18172684	d	alacrima , achalasia	C536009
19855093	d	alacrima , achalasia	C536009
8757578	d	alacrima , achalasia	C536009
12548737	d	alacrima , achalasia	C536009
2019957	d	alacrima , achalasia	C536009
25781531	d	alacrima , achalasia	C536009
10342602	d	alacrima , achalasia	C536009
18493131	d	alacrima , achalasia	C536009
20499090	d	alacrima , achalasia	C536009
21744492	d	alacrima , achalasia	C536009
20706703	d	alacrima , achalasia	C536009
20051279	d	alacrima , achalasia	C536009
18175081	d	oesophageal achalasia	D004931
18175081	d	disease and prominent neurological dysfunctions	D009461
18175081	d	peripheral motor-sensory neuropathy	D015417
11131343	d	Xerostomia	D014987
16460812	d	Xerostomia	D014987
10451125	d	Xerostomia	D014987
11131343	d	impaired autonomic nervous function	D001342
11131343	d	Sjogren syndrome	D012859
11131343	d	achalasia sicca '' syndrome	D012859
17853339	c	cortisone	D003348
23012188	c	cortisone	D003348
17853339	c	omeprazole	D009853
17853339	c	fluconazole	D015725
17853339	c	nifedipine	D009543
17853339	c	amino acid	D000596
16543750	c	amino acid	D000596
11701718	c	amino acid	D000596
23073554	c	amino acid	D000596
11159947	c	amino acid	D000596
15545299	c	amino acid	D000596
11983712	c	amino acid	D000596
10471642	c	amino acid	D000596
24566669	c	amino acid	D000596
12217961	c	amino acid	D000596
20605848	c	amino acid	D000596
16552784	c	amino acid	D000596
